2.545601
2.568254
2.329497
2.694465
2.209304
2.338809
2.239548
2.470192
2.441624
2.468853
2.492911
2.261373
2.299448
2.386981
2.569726
2.358522
2.470317
2.511359
2.412246
2.488852
2.334608
2.722055
2.547726
2.415068
2.366086
2.629290
2.365458
2.191434
2.533366
2.623793
2.543525
2.418320
2.670615
2.310440
2.469735
2.403725
2.478750
2.394166
2.380633
2.541300
2.320172
2.396928
2.631261
2.359982
2.532066
2.191688
2.428923
2.514293
2.440209
2.617790
2.652521
2.201205
2.321757
2.486728
2.526283
2.337064
2.203036
2.482503
2.415400
2.257297
2.553226
2.209477
2.244268
2.689970
2.273141
2.137859
2.512065
2.612532
2.563321
2.445510
2.495652
2.586272
2.401264
2.442633
2.420501
2.412848
2.577325
2.506204
2.527841
2.363443
2.318824
2.396803
2.527492
2.313509
2.334669
2.546648
2.481488
2.252199
2.548187
2.376819
2.196845
2.468089
2.513335
2.337430
2.422864
2.388572
2.394134
2.368061
2.352254
2.458833
2.654550
