1.792684
1.761641
1.845459
1.784715
1.746424
1.762563
1.732821
1.964790
1.744092
1.868616
2.043663
1.776964
1.706078
1.755716
1.820544
1.865594
1.770653
1.903912
1.756987
1.853275
1.893868
1.947681
1.647307
1.768907
1.729085
1.949447
1.948221
1.706592
1.821187
1.894430
1.951228
1.912597
1.830271
1.722762
1.774153
1.847760
1.760064
1.868843
1.816110
1.773414
1.764302
1.770356
1.773296
1.853967
1.693236
1.624284
1.951333
1.862333
1.699612
2.011839
1.859256
1.706487
1.966568
1.724159
1.888513
1.773431
1.710143
1.947509
1.865058
1.861720
1.823807
1.796194
1.839642
1.811006
1.756223
1.875283
1.584777
1.803438
1.792494
1.903287
1.785369
1.709874
1.967720
1.673058
1.792489
1.844721
1.762067
1.933007
1.819283
1.806417
1.683471
1.779890
1.817201
1.885810
1.622025
1.805842
1.984931
1.689247
1.891405
1.636704
1.758562
1.856254
1.730029
1.937724
1.814667
1.804015
1.743404
1.833905
1.868956
1.917017
1.854970
